"year","pref","ku","kun","wl","rank","nocand","seito","j_name","gender","name","previous","age","exp","status","vote","voteshare","eligible","turnout","seshu_dummy","jiban_seshu","nojiban_seshu"
2009,"埼玉","saitama",15,0,3,4,"共産","村主明子","female","MURANUSHI, AKIKO",0,37,1335775,0,22168,9.6,362866,64.9,0,NA,NA
2009,"埼玉","saitama",15,0,4,4,"幸福","石井安","male","ISHII, YASUSHI",0,48,1285285,0,2903,1.3,362866,64.9,0,NA,NA
2009,"三重","mie",1,1,1,3,"民主","中井洽","male","NAKAI, HIROSHI",10,67,10922377,1,118413,53.5,310063,73,1,"父＝中井徳次郎（衆議院議員）",NA
2009,"三重","mie",1,2,2,3,"自民","川崎二郎","male","KAWASAKI, JIRO",8,61,18148489,1,98380,44.5,310063,73,1,"父＝川崎秀二（衆議院議員）",NA
2009,"三重","mie",1,0,3,3,"幸福","後谷一司","male","USHIROTANI, HITOSHI",0,48,1224197,0,4340,2,310063,73,0,NA,NA
2009,"三重","mie",2,1,1,4,"民主","中川正春","male","NAKAGAWA, MASAHARU",4,59,8514874,1,138207,61.8,326627,69.4,0,NA,NA
2009,"三重","mie",2,0,2,4,"自民","鈴木英敬","male","SUZUKI, EIKEI",0,35,3510471,0,71626,32,326627,69.4,0,NA,NA
2009,"三重","mie",2,0,3,4,"共産","中野武史","male","NAKANO, TAKESHI",0,35,1239883,0,11533,5.2,326627,69.4,0,NA,NA
2009,"三重","mie",2,0,4,4,"幸福","萩都志子","female","HAGI, TOSHIKO",0,50,1187634,0,2284,1,326627,69.4,0,NA,NA
2009,"三重","mie",3,1,1,3,"民主","岡田克也","male","OKADA, KATSUYA",6,56,9993208,1,173931,72.2,334471,73.1,0,NA,NA
2009,"三重","mie",3,0,2,3,"自民","平田耕一","male","HIRATA, KOICHI",2,60,6086733,1,62993,26.1,334471,73.1,0,NA,NA
2009,"三重","mie",3,0,3,3,"幸福","野原典子","female","NOHARA, NORIKO",0,52,1215363,0,3968,1.6,334471,73.1,0,NA,NA
2009,"三重","mie",4,1,1,3,"民主","森本哲生","male","MORIMOTO, TETSUO",2,59,7763898,1,87824,50.4,243958,72.6,0,NA,NA
2009,"三重","mie",4,2,2,3,"自民","田村憲久","male","TAMURA, NORIHISA",4,44,8314709,1,84583,48.5,243958,72.6,1,"伯父＝田村元（衆議院議員）",NA
2009,"三重","mie",4,0,3,3,"幸福","高良雄蔵","male","TAKARA, YUZO",0,36,1582114,0,2018,1.2,243958,72.6,0,NA,NA
2009,"三重","mie",5,1,1,3,"自民","三ツ矢憲生","male","MITSUYA, NORIO",2,58,8253972,1,105188,49.9,289477,74.1,0,NA,NA
2009,"三重","mie",5,2,2,3,"民主","藤田大助","male","FUJITA, DAISUKE",0,32,6383051,0,102377,48.6,289477,74.1,0,NA,NA
2009,"三重","mie",5,0,3,3,"幸福","大原忍","male","OHARA, SHINOBU",0,58,2263512,0,3228,1.5,289477,74.1,0,NA,NA
2009,"山形","yamagata",1,1,1,5,"民主","鹿野道彦","male","KANO, MICHIHIKO",10,67,13832920,2,106202,46.2,306052,75.7,1,"父＝鹿野彦吉（衆議院議員）",NA
2009,"山形","yamagata",1,2,2,5,"自民","遠藤利明","male","ENDO, TOSHIAKI",4,59,12173209,1,104911,45.7,306052,75.7,0,NA,NA
2009,"山形","yamagata",1,0,3,5,"無所","伊藤香織","female","ITO, KAORI",0,27,NA,0,11419,5,306052,75.7,0,NA,NA
2009,"山形","yamagata",1,0,4,5,"共産","佐藤雅之","male","SATO, MASAYUKI",0,36,2000756,0,6021,2.6,306052,75.7,0,NA,NA
2009,"山形","yamagata",1,0,5,5,"幸福","森大吾郎","male","MORI, DAIGORO",0,35,1968262,0,1149,0.5,306052,75.7,0,NA,NA
2009,"山形","yamagata",2,1,1,3,"民主","近藤洋介","male","KONDO, YOSUKE",2,44,11018735,1,166287,65.5,344315,75.2,1,NA,"父＝近藤鉄雄（衆院議員）、祖父＝野原正勝（衆院議員）"
2009,"山形","yamagata",2,0,2,3,"自民","鈴木啓功","male","SUZUKI, HIRONORI",0,42,7691347,0,80995,31.9,344315,75.2,0,NA,NA
2009,"山形","yamagata",2,0,3,3,"幸福","後藤克彦","male","GOTO, KATSUHIKO",0,44,3194792,0,6459,2.5,344315,75.2,0,NA,NA
2009,"山形","yamagata",3,1,1,4,"自民","加藤紘一","male","KATO, KOICHI",12,70,8968494,1,130502,56.9,318892,73.9,1,"父＝加藤精三（衆議院議員）",NA
2009,"山形","yamagata",3,2,2,4,"社民","吉泉秀男","male","YOSHIIZUMI, HIDEO",0,61,6069127,0,80362,35,318892,73.9,0,NA,NA
2009,"山形","yamagata",3,0,3,4,"共産","長谷川剛","male","HASEGAWA, TSUYOSHI",0,31,2257947,0,13789,6,318892,73.9,0,NA,NA
2009,"山形","yamagata",3,0,4,4,"幸福","城取良太","male","SHIROTORI, RYOTA",0,32,1778698,0,4880,2.1,318892,73.9,0,NA,NA
2009,"山口","yamaguchi",1,1,1,4,"自民","高村正彦","male","KOMURA, MASAHIKO",9,67,10869959,1,142103,57,359225,70.4,1,"父＝高村坂彦（衆議院議員）",NA
2009,"山口","yamaguchi",1,2,2,4,"民主","高邑勉","male","TAKAMURA, TSUTOMU",0,35,5655453,0,94253,37.8,359225,70.4,0,NA,NA
2009,"山口","yamaguchi",1,0,3,4,"共産","吉田貞良","male","YOSHIDA, SADAYOSHI",0,56,1035024,0,10114,4.1,359225,70.4,0,NA,NA
2009,"山口","yamaguchi",1,0,4,4,"幸福","村田純一","male","MURATA, JUNICHI",0,45,1825178,0,2889,1.2,359225,70.4,0,NA,NA
2009,"山口","yamaguchi",2,1,1,3,"民主","平岡秀夫","male","HIRAOKA, HIDEO",3,55,7535021,1,117571,51.7,305610,75.5,0,NA,NA
2009,"山口","yamaguchi",2,0,2,3,"自民","山本繁太郎","male","YAMAMOTO, SHIGETARO",0,60,8120170,0,105940,46.5,305610,75.5,0,NA,NA
2009,"山口","yamaguchi",2,0,3,3,"幸福","河合美和子","female","KAWAI, MIWAKO",0,47,3186659,0,4118,1.8,305610,75.5,0,NA,NA
2009,"山口","yamaguchi",3,1,1,3,"自民","河村建夫","male","KAWAMURA, TAKEO",6,66,18887862,1,115757,60.1,278585,70.3,0,NA,NA
2009,"山口","yamaguchi",3,0,2,3,"民主","三浦昇","male","MIURA, NOBORU",0,39,6191243,0,73760,38.3,278585,70.3,0,NA,NA
2009,"山口","yamaguchi",3,0,3,3,"幸福","津田修一","male","TSUDA, SHUICHI",0,46,1852062,0,3159,1.6,278585,70.3,0,NA,NA
2009,"山口","yamaguchi",4,1,1,3,"自民","安倍晋三","male","ABE, SHINZO",5,54,7350671,1,121365,64.3,269088,71.1,1,"父＝安倍晋太郎（衆議院議員）",NA
2009,"山口","yamaguchi",4,0,2,3,"民主","戸倉多香子","female","TOKURA, TAKAKO",0,50,6018728,0,58795,31.1,269088,71.1,0,NA,NA
2009,"山口","yamaguchi",4,0,3,3,"共産","木佐木大助","male","KISAKI, DAISUKE",0,54,1400789,0,8725,4.6,269088,71.1,0,NA,NA
2009,"山梨","yamanashi",1,1,1,4,"民主","小沢鋭仁","male","OZAWA, SAKIHITO",5,55,22106428,1,91422,60.2,219110,70.8,0,NA,NA
2009,"山梨","yamanashi",1,0,2,4,"自民","赤池誠章","male","AKAIKE, MASAAKI",0,48,5800811,1,46881,30.9,219110,70.8,0,NA,NA
2009,"山梨","yamanashi",1,0,3,4,"共産","遠藤昭子","female","ENDO, AKIKO",0,57,687442,0,11972,7.9,219110,70.8,0,NA,NA
2009,"山梨","yamanashi",1,0,4,4,"幸福","早瀬浩之","male","HAYASE, HIROYUKI",0,48,1663310,0,1480,1,219110,70.8,0,NA,NA
2009,"山梨","yamanashi",2,1,1,4,"民主","坂口岳洋","male","SAKAGUCHI, TAKEHIRO",0,38,7099469,0,66868,37.6,234746,77.1,0,NA,NA
2009,"山梨","yamanashi",2,0,2,4,"無所","長崎幸太郎","male","NAGASAKI, KOTARO",0,41,7916556,1,57213,32.1,234746,77.1,0,NA,NA
2009,"山梨","yamanashi",2,0,3,4,"自民","堀内光雄","male","HORIUCHI, MITSUO",9,79,11611677,1,52773,29.6,234746,77.1,1,"父＝堀内一雄（衆議院議員）",NA
2009,"山梨","yamanashi",2,0,4,4,"幸福","宮松宏至","male","MIYAMATSU, HIROYUKI",0,69,1326378,0,1214,0.7,234746,77.1,0,NA,NA
2009,"山梨","yamanashi",3,1,1,3,"民主","後藤斎","male","GOTO, HITOSHI",2,52,6795969,1,112894,62.7,248102,74.7,0,NA,NA
2009,"山梨","yamanashi",3,0,2,3,"自民","小野次郎","male","ONO, JIRO",0,56,12876644,1,63611,35.3,248102,74.7,0,NA,NA
2009,"山梨","yamanashi",3,0,3,3,"幸福","桜田大祐","male","SAKURADA, DAISUKE",0,47,1953819,0,3663,2,248102,74.7,0,NA,NA
2009,"滋賀","shiga",1,1,1,4,"民主","川端達夫","male","KAWABATA, TATSUO",7,64,17708051,1,112590,51.9,308301,71.1,0,NA,NA
2009,"滋賀","shiga",1,0,2,4,"自民","上野賢一郎","male","UENO, KENICHIRO",0,44,10497097,1,82262,37.9,308301,71.1,0,NA,NA
2009,"滋賀","shiga",1,0,3,4,"共産","川内卓","male","KAWAUCHI, TAKASHI",0,53,2519242,0,19920,9.2,308301,71.1,0,NA,NA
2009,"滋賀","shiga",1,0,4,4,"幸福","対中章哲","male","TAINAKA, YUKINORI",0,58,1247865,0,2037,0.9,308301,71.1,0,NA,NA
2009,"滋賀","shiga",2,1,1,3,"民主","田島一成","male","TAJIMA, ISSEI",2,47,9398536,1,109885,61,262896,69.7,0,NA,NA
2009,"滋賀","shiga",2,0,2,3,"自民","藤井勇治","male","FUJII, YUJI",0,59,11733852,1,66959,37.2,262896,69.7,0,NA,NA
2009,"滋賀","shiga",2,0,3,3,"幸福","池田信隆","male","IKEDA, NOBUTAKA",0,49,1108880,0,3205,1.8,262896,69.7,0,NA,NA
2009,"滋賀","shiga",3,1,1,4,"民主","三日月大造","male","MIKAZUKI, TAIZO",2,38,11386738,1,103445,60.8,240854,71.5,0,NA,NA
2009,"滋賀","shiga",3,0,2,4,"自民","宇野治","male","UNO, OSAMU",2,61,6058458,1,54894,32.3,240854,71.5,1,"父＝宇野宗佑（衆議院議員）",NA
2009,"滋賀","shiga",3,0,3,4,"共産","木村真佐美","male","KIMURA, MASAMI",0,54,1201434,0,9957,5.9,240854,71.5,0,NA,NA
2009,"滋賀","shiga",3,0,4,4,"幸福","森川貢次","male","MORIKAWA, KOJI",0,47,1246316,0,1725,1,240854,71.5,0,NA,NA
2009,"滋賀","shiga",4,1,1,4,"民主","奥村展三","male","OKUMURA, TENZO",2,65,11470914,1,113801,57,288796,70.3,0,NA,NA
2009,"滋賀","shiga",4,0,2,4,"自民","武藤貴也","male","MUTO, TAKAYA",0,30,13633556,0,61311,30.7,288796,70.3,0,NA,NA
2009,"滋賀","shiga",4,0,3,4,"共産","坪田五久男","male","TSUBOTA, IKUO",0,50,1475958,0,19420,9.7,288796,70.3,0,NA,NA
2009,"滋賀","shiga",4,0,4,4,"幸福","曽我周作","male","SOGA, SHUSAKU",0,30,1170717,0,4971,2.5,288796,70.3,0,NA,NA
2009,"鹿児島","kagoshima",1,1,1,5,"民主","川内博史","male","KAWAUCHI, HIROSHI",4,47,21444256,1,117383,53.2,333555,66.9,0,NA,NA
2009,"鹿児島","kagoshima",1,0,2,5,"自民","保岡興治","male","YASUOKA, OKIHARU",10,70,14698093,1,94226,42.7,333555,66.9,1,"父＝保岡武久（衆議院議員）",NA
2009,"鹿児島","kagoshima",1,0,3,5,"共産","山口広延","male","YAMAGUCHI, HIRONOBU",0,34,792249,0,6422,2.9,333555,66.9,0,NA,NA
2009,"鹿児島","kagoshima",1,0,4,5,"無所","山下純一","male","YAMASHITA, JUNICHI",0,54,NA,0,1429,0.6,333555,66.9,0,NA,NA
2009,"鹿児島","kagoshima",1,0,5,5,"幸福","川田純一","male","KAWTA, JUNICHI",0,42,1617993,0,1079,0.5,333555,66.9,0,NA,NA
2009,"鹿児島","kagoshima",2,1,1,3,"自民","徳田毅","male","TOKUDA, TAKESHI",2,38,25029285,1,114102,55.7,281457,74.2,1,"父＝徳田虎雄（衆議院議員）",NA
2009,"鹿児島","kagoshima",2,2,2,3,"民主","打越明司","male","UCHIKOSHI, AKASHI",0,51,15095555,0,88562,43.2,281457,74.2,0,NA,NA
2009,"鹿児島","kagoshima",2,0,3,3,"幸福","神村ミフ子","female","KAMIMURA, MIFUKO",0,64,1182451,0,2169,1.1,281457,74.2,0,NA,NA
2009,"鹿児島","kagoshima",3,1,1,3,"国民新党","松下忠洋","male","MATSUSHITA, TADAHIRO",4,70,10702814,2,107285,56.5,264355,73,0,NA,NA
2009,"鹿児島","kagoshima",3,0,2,3,"自民","宮路和明","male","MIYAJI, KAZUAKI",7,68,9984434,1,78876,41.6,264355,73,0,NA,NA
2009,"鹿児島","kagoshima",3,0,3,3,"幸福","寺迫好美","male","TERASAKO, YOSHIMI",0,57,1368412,0,3630,1.9,264355,73,0,NA,NA
2009,"鹿児島","kagoshima",4,1,1,3,"自民","小里泰弘","male","OZATO, YASUHIRO",2,50,18344355,1,97054,50.1,271930,72.1,1,"父＝小里貞利（衆議院議員）",NA
2009,"鹿児島","kagoshima",4,2,2,3,"民主","皆吉稲生","male","MINAYOSHI, INAO",0,59,9105028,0,94343,48.7,271930,72.1,0,NA,NA
2009,"鹿児島","kagoshima",4,0,3,3,"幸福","樋口信博","male","HIGUCHI, NOBUHIRO",0,48,1367479,0,2251,1.2,271930,72.1,0,NA,NA
2009,"鹿児島","kagoshima",5,1,1,3,"自民","森山裕","male","MORIYAMA, HIROSHI",2,64,22235842,1,109426,61.1,250755,72.4,0,NA,NA
2009,"鹿児島","kagoshima",5,2,2,3,"民主","網谷信介","male","AMIYA, SHINSUKE",0,51,8312090,0,67403,37.6,250755,72.4,0,NA,NA
2009,"鹿児島","kagoshima",5,0,3,3,"幸福","高田浩明","male","TAKATA, HIROAKI",0,36,1456776,0,2369,1.3,250755,72.4,0,NA,NA
2009,"秋田","akita",1,1,1,5,"民主","寺田学","male","TERADA, MANABU",2,32,5211568,1,93097,51.9,267441,68.5,1,NA,"父＝寺田典城（参議院議員・元秋田県知事）"
2009,"秋田","akita",1,0,2,5,"自民","二田孝治","male","FUTADA, KOJI",5,71,7951675,1,61752,34.4,267441,68.5,1,"父＝二田是儀（衆議院議員）",NA
2009,"秋田","akita",1,0,3,5,"共産","鈴木知","male","SUZUKI, SATOSHI",0,32,1673913,0,15830,8.8,267441,68.5,0,NA,NA
2009,"秋田","akita",1,0,4,5,"無所","藤井陽光","male","FUJII, YOKO",0,61,4353204,0,7353,4.1,267441,68.5,0,NA,NA
2009,"秋田","akita",1,0,5,5,"幸福","鶴田裕貴博","male","TSURUTA, YUKIHIRO",0,50,1763288,0,1472,0.8,267441,68.5,0,NA,NA
2009,"秋田","akita",2,1,1,5,"無所","川口博","male","KAWAGUCHI, HIROSHI",0,62,4288884,0,93951,42.7,299193,74.6,0,NA,NA
2009,"秋田","akita",2,2,2,5,"自民","金田勝年","male","KANEDA, KATSUTOSHI",0,59,12133252,0,92600,42,299193,74.6,0,NA,NA
2009,"秋田","akita",2,0,3,5,"社民","山本喜代宏","male","YAMAMOTO, KIYOHIRO",0,53,5434058,1,23719,10.8,299193,74.6,0,NA,NA
2009,"秋田","akita",2,0,4,5,"みんな","佐々木重人","male","SASAKI, SHIGEHITO",0,39,3333493,0,8645,3.9,299193,74.6,0,NA,NA
2009,"秋田","akita",2,0,5,5,"幸福","藤原純一","male","FUJIWARA, JUNICHI",0,58,2443846,0,1342,0.6,299193,74.6,0,NA,NA
2009,"秋田","akita",3,1,1,4,"民主","京野公子","female","KYONO, KIMIKO",0,59,6356130,0,101777,37.4,365760,75.7,0,NA,NA
2009,"秋田","akita",3,0,2,4,"自民","御法川信英","male","MINORIKAWA, HIDENOBU",0,45,10476683,1,90575,33.3,365760,75.7,1,"父＝御法川英文（衆議院議員）",NA
2009,"秋田","akita",3,0,3,4,"無所","村岡敏英","male","MURAOKA, TOSHIHIDE",0,49,6603101,0,76787,28.2,365760,75.7,1,"父＝村岡兼造（衆院議員）",NA
2009,"秋田","akita",3,0,4,4,"幸福","西本篤","male","NISHIMOTO, ATSUSHI",0,39,2973193,0,2847,1,365760,75.7,0,NA,NA
2009,"新潟","niigata",1,1,1,4,"民主","西村智奈美","female","NISHIMURA, CHINAMI",2,42,5837408,1,169389,60.1,425456,67.5,0,NA,NA
2009,"新潟","niigata",1,0,2,4,"自民","吉田六左エ門","male","YOSHIDA, ROKUZAEMON",2,69,9872845,1,90626,32.2,425456,67.5,0,NA,NA
2009,"新潟","niigata",1,0,3,4,"共産","武田勝利","male","TAKEDA, KATSUTOSHI",0,45,1004066,0,17919,6.4,425456,67.5,0,NA,NA
2009,"新潟","niigata",1,0,4,4,"幸福","松本弘司","male","MATSUMOTO, KOJI",0,49,4209771,0,3690,1.3,425456,67.5,0,NA,NA
2009,"新潟","niigata",2,1,1,4,"民主","鷲尾英一郎","male","WASHIO, EIICHIRO",2,32,6569594,1,122686,52.3,315884,75.8,0,NA,NA
2009,"新潟","niigata",2,0,2,4,"自民","近藤基彦","male","KONDO, MOTOHIKO",2,55,9248407,1,86960,37,315884,75.8,1,"父＝近藤元次（衆議院議員）",NA
2009,"新潟","niigata",2,0,3,4,"社民","米山昇","male","YONEYAMA, NOBORU",0,57,4670970,0,22866,9.7,315884,75.8,0,NA,NA
2009,"新潟","niigata",2,0,4,4,"幸福","菅原智","male","SUGAWARA, SATOSHI",0,49,1956216,0,2257,1,315884,75.8,0,NA,NA
2009,"新潟","niigata",3,1,1,3,"民主","黒岩宇洋","male","KUROIWA, TAKAHIRO",0,42,6761731,0,154985,66,323892,74.1,1,NA,"母＝黒岩秩子（参院議員）"
2009,"新潟","niigata",3,0,2,3,"自民","稲葉大和","male","INABA, YAMATO",4,65,3047745,1,77058,32.8,323892,74.1,1,"父＝稲葉修（衆議院議員）",NA
2009,"新潟","niigata",3,0,3,3,"幸福","富川将充","male","TOMIKAWA, MASAMISTU",0,36,1849999,0,2668,1.1,323892,74.1,0,NA,NA
2009,"新潟","niigata",4,1,1,3,"民主","菊田真紀子","female","KIKUTA, MAKIKO",2,39,8016530,1,144230,62.5,321921,73.3,0,NA,NA
2009,"新潟","niigata",4,0,2,3,"自民","栗原洋志","male","KURIHARA, YOJI",0,38,2449995,0,82826,35.9,321921,73.3,0,NA,NA
2009,"新潟","niigata",4,0,3,3,"幸福","関谷剛","male","SEKIYA, TAKESHI",0,38,1975538,0,3660,1.6,321921,73.3,0,NA,NA
2009,"新潟","niigata",5,1,1,5,"民主","田中真紀子","female","TANAKA, MAKIKO",5,65,6769073,1,103202,49.2,284942,75.5,1,"父＝田中角栄（衆議院議員）",NA
2009,"新潟","niigata",5,0,2,5,"自民","米山隆一","male","YONEYAMA, RYUICHI",0,41,12082793,0,86453,41.2,284942,75.5,0,NA,NA
2009,"新潟","niigata",5,0,3,5,"社民","伊部昌一","male","IBE, SHOICHI",0,57,4612697,0,17453,8.3,284942,75.5,0,NA,NA
2009,"新潟","niigata",5,0,4,5,"無所","山田好孝","male","YAMADA, YOSHITAKA",0,58,NA,0,1458,0.7,284942,75.5,0,NA,NA
2009,"新潟","niigata",5,0,5,5,"幸福","笠巻健也","male","KASAMAKI, KENYA",0,39,2081513,0,1323,0.6,284942,75.5,0,NA,NA
2009,"新潟","niigata",6,1,1,4,"民主","筒井信隆","male","TSUTSUI, NOBUTAKA",4,64,9789643,1,124894,55.4,298729,76.8,0,NA,NA
2009,"新潟","niigata",6,0,2,4,"自民","高鳥修一","male","TAKATORI, SHUICHI",0,48,13381254,1,89672,39.7,298729,76.8,1,"父＝高島修（衆議院議員）",NA
2009,"新潟","niigata",6,0,3,4,"共産","橋本正幸","male","HASHIMOTO, MASAYUKI",0,61,943111,0,9222,4.1,298729,76.8,0,NA,NA
2009,"新潟","niigata",6,0,4,4,"幸福","国領大聖","male","KOKURYO, DAISEI",0,32,2120962,0,1836,0.8,298729,76.8,0,NA,NA
2009,"青森","aomori",1,1,1,6,"民主","横山北斗","male","YOKOYAMA, HOKUTO",2,45,6495998,0,101290,44.5,346953,66.7,0,NA,NA
2009,"青森","aomori",1,0,2,6,"無所","津島淳","male","TSUSHIMA, JUN",0,42,10389347,0,68910,30.3,346953,66.7,1,"父＝津島雄二（衆院議員）",NA
2009,"青森","aomori",1,0,3,6,"無所","升田世喜男","male","MASUTA, SEKIO",0,52,8775280,0,35283,15.5,346953,66.7,0,NA,NA
2009,"青森","aomori",1,0,4,6,"社民","渡辺英彦","male","WATANABE, HIDEHIKO",0,69,4054460,0,12847,5.6,346953,66.7,0,NA,NA
2009,"青森","aomori",1,0,5,6,"共産","吉俣洋","male","YOSHIMATA, YO",0,35,539358,0,7976,3.5,346953,66.7,0,NA,NA
2009,"青森","aomori",1,0,6,6,"幸福","上田一博","male","UEDA, KAZUHIRO",0,59,2005090,0,1483,0.7,346953,66.7,0,NA,NA
2009,"青森","aomori",2,1,1,4,"自民","江渡聡徳","male","ETO, AKINORI",3,53,5263542,1,86654,54,242488,67.3,0,NA,NA
2009,"青森","aomori",2,2,2,4,"民主","中野渡詔子","female","NAKANOWATARI, NORIKO",0,38,8595598,0,64334,40.1,242488,67.3,0,NA,NA
2009,"青森","aomori",2,0,3,4,"無所","熊谷ヒサ子","female","KUMAGAI, HISAKO",0,61,2193815,0,7164,4.5,242488,67.3,0,NA,NA
2009,"青森","aomori",2,0,4,4,"幸福","森光淨","male","MORIMITSU, KIYOSHI",0,59,1992254,0,2288,1.4,242488,67.3,0,NA,NA
2009,"青森","aomori",3,1,1,3,"自民","大島理森","male","OOSHIMA, TADAMORI",8,62,19046943,1,90176,49.5,262246,70.4,1,"伯父＝夏堀源三郎（衆議院議員）",NA
2009,"青森","aomori",3,2,2,3,"民主","田名部匡代","female","TANABU, MASAYO",2,40,14173453,0,89809,49.3,262246,70.4,1,NA,"父＝田名部匡省（参議院議員）"
2009,"青森","aomori",3,0,3,3,"幸福","中西修二","male","NAKANISHI, SHUJI",0,62,2309489,0,2249,1.2,262246,70.4,0,NA,NA
2009,"青森","aomori",4,1,1,3,"自民","木村太郎","male","KIMURA, TARO",4,44,15093978,1,112563,52.6,311445,69.9,1,"父＝木村守男（衆議院議員）",NA
2009,"青森","aomori",4,2,2,3,"民主","津島恭一","male","TSUSHIMA, KYOICHI",2,55,6919233,2,97747,45.7,311445,69.9,0,NA,NA
2009,"青森","aomori",4,0,3,3,"幸福","石田昭弘","male","ISHITA, AKIHIRO",0,50,2858986,0,3719,1.7,311445,69.9,0,NA,NA
2009,"静岡","shizuoka",1,1,1,5,"民主","牧野聖修","male","MAKINO, SEISHU",3,64,6120073,2,120904,47.3,384117,67.6,0,NA,NA
2009,"静岡","shizuoka",1,0,2,5,"自民","上川陽子","female","KAMIKAWA, YOKO",2,56,11099481,1,96096,37.6,384117,67.6,0,NA,NA
2009,"静岡","shizuoka",1,0,3,5,"みんな","佐藤剛","male","SATO, TSUYOSHI",0,36,5400097,0,21285,8.3,384117,67.6,0,NA,NA
2009,"静岡","shizuoka",1,0,4,5,"共産","池野元章","male","IKENO, MOTOAKI",0,49,824462,0,14293,5.6,384117,67.6,0,NA,NA
2009,"静岡","shizuoka",1,0,5,5,"幸福","中野雄太","male","NAKANO, YUTA",0,35,1953858,0,3071,1.2,384117,67.6,0,NA,NA
2009,"静岡","shizuoka",2,1,1,3,"民主","津川祥吾","male","TSUGAWA, SHOGO",2,37,4421357,2,165151,58.4,396931,72.7,0,NA,NA
2009,"静岡","shizuoka",2,0,2,3,"自民","原田令嗣","male","HARADA, YOSHITSUGU",2,57,5528279,1,112889,39.9,396931,72.7,1,"父＝原田昇左右（衆議院議員）",NA
2009,"静岡","shizuoka",2,0,3,3,"幸福","浜口宣弘","male","HAMAGUCHI, NOBUHIRO",0,41,1957466,0,4952,1.7,396931,72.7,0,NA,NA
2009,"静岡","shizuoka",3,1,1,3,"民主","小山展弘","male","KOYAMA, NOBUHIRO",0,33,3930535,0,154035,57.4,373341,73.2,0,NA,NA
2009,"静岡","shizuoka",3,0,2,3,"自民","柳沢伯夫","male","YANAGISAWA, HAKUO",7,74,7411064,1,109120,40.6,373341,73.2,0,NA,NA
2009,"静岡","shizuoka",3,0,3,3,"幸福","江頭俊満","male","EGASHIRA, TOSHIMITSU",0,46,2540307,0,5313,2,373341,73.2,0,NA,NA
2009,"静岡","shizuoka",4,1,1,3,"民主","田村謙治","male","TAMURA, KENJI",2,41,4395164,1,123719,54.6,329927,69.8,0,NA,NA
2009,"静岡","shizuoka",4,0,2,3,"自民","望月義夫","male","MOCHIZUKI, YOSHIO",3,62,16540602,1,100352,44.3,329927,69.8,0,NA,NA
2009,"静岡","shizuoka",4,0,3,3,"幸福","神沢一正","male","KOZAWA, ISSEI",0,47,1099711,0,2540,1.1,329927,69.8,0,NA,NA
2009,"静岡","shizuoka",5,1,1,3,"民主","細野豪志","male","HOSONO, GOSHI",3,38,3123698,1,184328,59,456360,69.6,0,NA,NA
2009,"静岡","shizuoka",5,0,2,3,"自民","斉藤斗志二","male","SAITO, TOSHITSUGU",6,64,8592147,1,121813,39,456360,69.6,1,"叔父＝斉藤滋与史（衆議院議員）",NA
2009,"静岡","shizuoka",5,0,3,3,"幸福","堀慎太郎","male","HORI, SHINTARO",0,34,1312307,0,6069,1.9,456360,69.6,0,NA,NA
2009,"静岡","shizuoka",6,1,1,3,"民主","渡辺周","male","WATANABE, SHU",4,47,7058573,1,197688,66.5,450065,67.4,1,"父＝渡辺朗（衆議院議員）",NA
2009,"静岡","shizuoka",6,0,2,3,"自民","倉田雅年","male","KURATA, MASATOSHI",2,70,13886991,1,93644,31.5,450065,67.4,0,NA,NA
2009,"静岡","shizuoka",6,0,3,3,"幸福","加藤恵三","male","KATO, KEIZO",0,54,2063730,0,5831,2,450065,67.4,0,NA,NA
2009,"静岡","shizuoka",7,1,1,4,"無所","城内実","male","KIUCHI, MINORU",2,44,6223722,2,129376,52.1,326020,76.7,0,NA,NA
2009,"静岡","shizuoka",7,2,2,4,"民主","斉木武志","male","SAIKI, TAKESHI",0,35,4832117,0,63116,25.4,326020,76.7,0,NA,NA
2009,"静岡","shizuoka",7,0,3,4,"自民","片山さつき","female","KATAYAMA, SATSUKI",0,50,11183622,1,54128,21.8,326020,76.7,0,NA,NA
2009,"静岡","shizuoka",7,0,4,4,"幸福","竹内隆文","male","TAKEUCHI, TAKAFUMI",0,51,1838487,0,1764,0.7,326020,76.7,0,NA,NA
2009,"静岡","shizuoka",8,1,1,4,"民主","斉藤進","male","SAITO, SUSUMU",0,38,7821132,0,123547,48.9,359736,70.9,0,NA,NA
2009,"静岡","shizuoka",8,2,2,4,"自民","塩谷立","male","SHIONOYA, RYU",5,59,7362167,1,114677,45.4,359736,70.9,1,"父＝塩谷一夫（衆議院議員）",NA
2009,"静岡","shizuoka",8,0,3,4,"共産","平賀高成","male","HIRAGA, TAKASHIGE",0,55,941400,2,12117,4.8,359736,70.9,0,NA,NA
2009,"静岡","shizuoka",8,0,4,4,"幸福","小西高靖","male","KONISHI, TAKAYASU",0,54,2216082,0,2330,0.9,359736,70.9,0,NA,NA
2009,"石川","ishikawa",1,1,1,4,"民主","奥田健","male","OKUDA, KEN",3,50,8653618,2,125667,49.2,358479,72.2,1,"父＝奥田敬和（衆議院議員）",NA
2009,"石川","ishikawa",1,2,2,4,"自民","馳浩","male","HASE, HIROSHI",3,48,8206376,1,117168,45.8,358479,72.2,0,NA,NA
