"year","pref","ku","kun","wl","rank","nocand","seito","j_name","gender","name","previous","age","exp","status","vote","voteshare","eligible","turnout","seshu_dummy","jiban_seshu","nojiban_seshu"
2021,"大阪","osaka",17,0,2,3,"自民","岡下昌平","male","OKASHITA, SHOHEI",2,46,NA,1,56061,31.83,330263,54.5,1,"母＝岡下信子（衆院議員）",NA
2021,"大阪","osaka",17,0,3,3,"共産","森流星","male","MORI, RYUSEI",0,38,NA,0,25660,14.57,330263,54.5,NA,NA,NA
2021,"大阪","osaka",18,1,1,4,"維新","遠藤敬","male","ENDO, TAKASHI",3,53,NA,1,118421,52.97,434309,52.91,NA,NA,NA
2021,"大阪","osaka",18,0,2,4,"自民","神谷昇","male","KAMIYA, NOBORU",2,72,NA,1,61597,27.55,434309,52.91,NA,NA,NA
2021,"大阪","osaka",18,0,3,4,"立憲","川戸康嗣","male","KAWATO, YASUSHI",0,46,NA,0,24490,10.95,434309,52.91,NA,NA,NA
2021,"大阪","osaka",18,0,4,4,"共産","望月亮佑","male","MOCHIZUKI, RYOSUKE",0,29,NA,0,19075,8.53,434309,52.91,NA,NA,NA
2021,"大阪","osaka",19,1,1,4,"維新","伊東信久","male","ITO, NOBUHISA",2,57,NA,2,68209,42.18,304908,53.96,NA,NA,NA
2021,"大阪","osaka",19,2,2,4,"自民","谷川とむ","male","TANIGAWA, TOMU",2,45,NA,1,52052,32.19,304908,53.96,NA,NA,NA
2021,"大阪","osaka",19,0,3,4,"立憲","長安豊","male","NAGAYASU, TAKASHI",3,53,NA,2,32193,19.91,304908,53.96,NA,NA,NA
2021,"大阪","osaka",19,0,4,4,"共産","北村みき","female","KITAMURA, MIKI",0,55,NA,0,9258,5.72,304908,53.96,NA,NA,NA
2021,"大分","oita",1,1,1,5,"無所","吉良州司","male","KIRA, SHUJI",5,63,NA,1,97117,48.76,385469,53.17,NA,NA,NA
2021,"大分","oita",1,0,2,5,"自民","高橋舞子","female","TAKAHASHI, MAIKO",0,33,NA,0,75932,38.13,385469,53.17,NA,NA,NA
2021,"大分","oita",1,0,3,5,"共産","山下魁","male","YAMASHITA, KAI",0,44,NA,0,15889,7.98,385469,53.17,NA,NA,NA
2021,"大分","oita",1,0,4,5,"無所","西宮重貴","male","NISHIMIYA, SHIGEKI",0,43,NA,0,6216,3.12,385469,53.17,NA,NA,NA
2021,"大分","oita",1,0,5,5,"Ｎ党","野中美咲","female","NONAKA, MISAKI",0,25,NA,0,4001,2.01,385469,53.17,NA,NA,NA
2021,"大分","oita",2,1,1,2,"自民","衛藤征士郎","male","ETO, SEISHIRO",12,80,NA,1,79433,50.21,267779,60.45,NA,NA,NA
2021,"大分","oita",2,2,2,2,"立憲","吉川元","male","YOSHIKAWA, HAJIME",3,55,NA,1,78779,49.79,267779,60.45,NA,NA,NA
2021,"大分","oita",3,1,1,2,"自民","岩屋毅","male","IWAYA, TAKESHI",8,64,NA,1,102807,58.42,301700,59.67,NA,NA,NA
2021,"大分","oita",3,0,2,2,"立憲","横光克彦","male","YOKOMITSU, KATSUHIKO",7,77,NA,1,73159,41.58,301700,59.67,NA,NA,NA
2021,"長崎","nagasaki",1,1,1,3,"国民","西岡秀子","female","NISHIOKA, HIDEKO",1,57,NA,1,101877,56.07,334139,55.25,1,"父＝西岡武夫（衆院議員、参院議員）",NA
2021,"長崎","nagasaki",1,0,2,3,"自民","初村滝一郎","male","HATSUMURA, TAKIIHIRO",0,42,NA,0,69053,38.01,334139,55.25,1,"冨岡勉（衆院議員）の後任。祖父と父が国会議員",NA
2021,"長崎","nagasaki",1,0,3,3,"共産","安江綾子","female","YASUE, AYAKO",0,44,NA,0,10754,5.92,334139,55.25,NA,NA,NA
2021,"長崎","nagasaki",2,1,1,2,"自民","加藤竜祥","male","KATO, RYUSHO",0,41,NA,0,95271,58.21,293298,57.03,NA,NA,NA
2021,"長崎","nagasaki",2,0,2,2,"立憲","松平浩一","male","MATSUDAIRA, KOICHI",1,47,NA,1,68405,41.79,293298,57.03,NA,NA,NA
2021,"長崎","nagasaki",3,1,1,4,"自民","谷川弥一","male","TANIGAWA, YAICHI",6,80,NA,1,57223,40.66,236525,60.93,NA,NA,NA
2021,"長崎","nagasaki",3,2,2,4,"立憲","山田勝彦","male","YAMADA, KATSUHIO",0,42,NA,0,55189,39.22,236525,60.93,NA,NA,NA
2021,"長崎","nagasaki",3,0,3,4,"無所","山田博司","male","YAMADA, HIROSHI",0,51,NA,0,25566,18.17,236525,60.93,NA,NA,NA
2021,"長崎","nagasaki",3,0,4,4,"諸派","石本啓之","male","ISHIMOTO, HIROYUKI",0,52,NA,0,2750,1.95,236525,60.93,NA,NA,NA
2021,"長崎","nagasaki",4,1,1,4,"自民","北村誠吾","male","KITAMURA, SEIGO",7,74,NA,1,55968,42.06,250004,55.08,NA,NA,NA
2021,"長崎","nagasaki",4,2,2,4,"立憲","末次精一","male","SUETSUGU, SEIICHI",0,58,NA,0,55577,41.76,250004,55.08,NA,NA,NA
2021,"長崎","nagasaki",4,0,3,4,"無所","萩原活","male","HAGIWARA, HIROSHI",0,61,NA,0,16860,12.67,250004,55.08,NA,NA,NA
2021,"長崎","nagasaki",4,0,4,4,"無所","田中隆治","male","TANAKA, TAKAHARU",0,78,NA,0,4675,3.51,250004,55.08,NA,NA,NA
2021,"長野","nagano",1,1,1,2,"自民","若林健太","male","WAKABAYASHI, KENTA",0,57,NA,0,128423,51.29,425440,59.74,NA,NA,NA
2021,"長野","nagano",1,2,2,2,"立憲","篠原孝","male","SHINOHARA, TAKASHI",6,73,NA,1,121962,48.71,425440,59.74,NA,NA,NA
2021,"長野","nagano",2,1,1,3,"立憲","下条みつ","male","SHIMOJO, MITSU",4,65,NA,1,101391,47.52,382082,57.04,1,"父＝下条進一郎（衆議院議員）、祖父＝下条康麿（文部大臣）",NA
2021,"長野","nagano",2,2,2,3,"自民","務台俊介","male","MUTAI, SHUNSUKE",3,65,NA,1,68958,32.32,382082,57.04,NA,NA,NA
2021,"長野","nagano",2,0,3,3,"維新","手塚大輔","male","TEZUKA, DAISUKE",0,38,NA,0,43026,20.16,382082,57.04,NA,NA,NA
2021,"長野","nagano",3,1,1,3,"自民","井出庸生","male","IDE, YOSEI",3,43,NA,1,120023,51.53,399168,59.32,NA,NA,NA
2021,"長野","nagano",3,2,2,3,"立憲","神津健","male","KOZU, TAKESHI",0,44,NA,0,109179,46.87,399168,59.32,NA,NA,NA
2021,"長野","nagano",3,0,3,3,"Ｎ党","池高生","male","IKE, TAKAO",0,53,NA,0,3722,1.6,399168,59.32,NA,NA,NA
2021,"長野","nagano",4,1,1,2,"自民","後藤茂之","male","GOTO, SHIGEYUKI",6,65,NA,1,86962,62.61,240401,59.37,NA,NA,NA
2021,"長野","nagano",4,0,2,2,"共産","長瀬由希子","female","NAGASE, YUKIKO",0,53,NA,0,51922,37.39,240401,59.37,NA,NA,NA
2021,"長野","nagano",5,1,1,2,"自民","宮下一郎","male","MIYASHITA, ICHIRO",5,63,NA,1,97730,54.86,280074,64.55,1,"父＝宮下創平（衆議院議員）",NA
2021,"長野","nagano",5,0,2,2,"立憲","曽我逸郎","male","SOGA, ITSURO",0,65,NA,0,80408,45.14,280074,64.55,NA,NA,NA
2021,"鳥取","tottori",1,1,1,2,"自民","石破茂","male","ISHIBA, SHIGERU",11,64,NA,1,105441,84.07,230959,56.1,NA,NA,NA
2021,"鳥取","tottori",1,0,2,2,"共産","岡田正和","male","OKADA, MASAKAZU",0,39,NA,0,19985,15.93,230959,56.1,NA,NA,NA
2021,"鳥取","tottori",2,1,1,2,"自民","赤沢亮正","male","AKAZAWA, RYOSEI",5,60,NA,1,75005,53.98,234420,60.2,NA,NA,NA
2021,"鳥取","tottori",2,2,2,2,"立憲","湯原俊二","male","YUHARA, SHUNJI",1,58,NA,2,63947,46.02,234420,60.2,NA,NA,NA
2021,"島根","shinane",1,1,1,3,"自民","細田博之","male","HOSODA, HIROYUKI",10,77,NA,1,90638,56.02,268337,61.23,1,"父＝細田吉蔵（衆議院議員）",NA
2021,"島根","shinane",1,0,2,3,"立憲","亀井亜紀子","female","KAMEI, AKIKO",1,56,NA,1,66847,41.31,268337,61.23,1,"父＝亀井久興（衆院議員、参院議員）",NA
2021,"島根","shinane",1,0,3,3,"無所","亀井彰子","female","KAMEI, AKIKO",0,64,NA,0,4318,2.67,268337,61.23,NA,NA,NA
2021,"島根","shinane",2,1,1,3,"自民","高見康裕","male","TAKAMI, YASUHIRO",0,41,NA,0,110327,62.44,291649,61.85,NA,NA,NA
2021,"島根","shinane",2,0,2,3,"立憲","山本誉","male","YAMAMOTO, HOMARU",0,64,NA,0,52016,29.44,291649,61.85,NA,NA,NA
2021,"島根","shinane",2,0,3,3,"共産","向瀬慎一","male","MUKOSE, SHINICHI",0,50,NA,0,14361,8.13,291649,61.85,NA,NA,NA
2021,"東京","tokyo",1,1,1,4,"自民","山田美樹","female","YAMADA, MIKI",3,47,NA,1,99133,39.01,462609,56.27,NA,NA,NA
2021,"東京","tokyo",1,2,2,4,"立憲","海江田万里","male","KAIEDA, BANRI",7,72,NA,1,90043,35.43,462609,56.27,NA,NA,NA
2021,"東京","tokyo",1,2,3,4,"維新","小野泰輔","male","ONO, TAISUKE",0,47,NA,0,60230,23.7,462609,56.27,NA,NA,NA
2021,"東京","tokyo",1,0,4,4,"無所","内藤久遠","male","NAITO, HISAO",0,64,NA,0,4715,1.86,462609,56.27,NA,NA,NA
2021,"東京","tokyo",2,1,1,5,"自民","辻清人","male","TSUJI, KIYOTO",3,42,NA,1,119281,43.44,463165,60.82,NA,NA,NA
2021,"東京","tokyo",2,0,2,5,"立憲","松尾明弘","male","MATSUO, AKIHIRO",1,46,NA,1,90422,32.93,463165,60.82,NA,NA,NA
2021,"東京","tokyo",2,0,3,5,"維新","木内孝胤","male","KIUCHI, TAKATANE",2,55,NA,2,45754,16.66,463165,60.82,NA,NA,NA
2021,"東京","tokyo",2,0,4,5,"れい","北村造","male","KITAMURA, ITARU",0,38,NA,0,14487,5.28,463165,60.82,NA,NA,NA
2021,"東京","tokyo",2,0,5,5,"無所","出口紳一郎","male","DEGUCHI, SHINICHIRO",0,48,NA,0,4659,1.7,463165,60.82,NA,NA,NA
2021,"東京","tokyo",3,1,1,3,"立憲","松原仁","male","MATSUBARA, JIN",7,65,NA,1,124961,45.88,470083,59.87,NA,NA,NA
2021,"東京","tokyo",3,2,2,3,"自民","石原宏高","male","ISHIHARA, HIROTAKA",4,57,NA,1,116753,42.87,470083,59.87,1,"父＝石原慎太郎（衆議院議員）",NA
2021,"東京","tokyo",3,0,3,3,"共産","香西克介","male","KOZAI, KATSUSUKE",0,45,NA,0,30648,11.25,470083,59.87,NA,NA,NA
2021,"東京","tokyo",4,1,1,3,"自民","平将明","male","TAIRA, MASAAKI",5,54,NA,1,128708,51.51,474029,54.43,NA,NA,NA
2021,"東京","tokyo",4,0,2,3,"共産","谷川智行","male","TANIGAWA, TOMOYUKI",0,50,NA,0,62286,24.93,474029,54.43,NA,NA,NA
2021,"東京","tokyo",4,0,3,3,"維新","林智興","male","HAYSHI, TOMOOKI",0,45,NA,0,58891,23.57,474029,54.43,NA,NA,NA
2021,"東京","tokyo",5,1,1,3,"立憲","手塚仁雄","male","TEZUKA, YOSHIO",4,55,NA,1,111246,40.98,464694,60.03,NA,NA,NA
2021,"東京","tokyo",5,2,2,3,"自民","若宮健嗣","male","WAKAMIYA, KENJI",4,60,NA,1,105842,38.99,464694,60.03,NA,NA,NA
2021,"東京","tokyo",5,0,3,3,"維新","田淵正文","male","TABUCHI, MASAFUMI",0,63,NA,0,54363,20.03,464694,60.03,NA,NA,NA
2021,"東京","tokyo",6,1,1,3,"立憲","落合貴之","male","OCHIAI, TAKAYUKI",2,42,NA,1,110169,40.08,467339,60.36,NA,NA,NA
2021,"東京","tokyo",6,2,2,3,"自民","越智隆雄","male","OCHI, TAKAO",4,57,NA,1,105186,38.27,467339,60.36,1,"父＝越智通雄（衆議院議員）",NA
2021,"東京","tokyo",6,0,3,3,"維新","碓井梨恵","female","USUI, RIE",0,36,NA,0,59490,21.64,467339,60.36,NA,NA,NA
2021,"東京","tokyo",7,1,1,5,"立憲","長妻昭","male","NAGATSUMA, AKIRA",7,61,NA,1,124541,49.25,459575,56.47,NA,NA,NA
2021,"東京","tokyo",7,0,2,5,"自民","松本文明","male","MATSUMOTO, FUMIAKI",4,72,NA,1,81087,32.06,459575,56.47,NA,NA,NA
2021,"東京","tokyo",7,0,3,5,"維新","辻健太郎","male","TSUJI, KENTARO",0,35,NA,0,37781,14.94,459575,56.47,NA,NA,NA
2021,"東京","tokyo",7,0,4,5,"無所","込山洋","male","KOMIYAMA, HIROSHI",0,47,NA,0,5665,2.24,459575,56.47,NA,NA,NA
2021,"東京","tokyo",7,0,5,5,"Ｎ党","猪野恵司","male","INO, KEIJI",0,38,NA,0,3822,1.51,459575,56.47,NA,NA,NA
2021,"東京","tokyo",8,1,1,3,"立憲","吉田晴美","female","YOSHIDA, HARUMI",0,49,NA,0,137341,48.45,476188,61.03,NA,NA,NA
2021,"東京","tokyo",8,0,2,3,"自民","石原伸晃","male","ISHIHARA, NOBUTERU",10,64,NA,1,105381,37.17,476188,61.03,NA,NA,NA
2021,"東京","tokyo",8,0,3,3,"維新","笠谷圭司","male","KASATANI, KEIJI",0,41,NA,0,40763,14.38,476188,61.03,NA,NA,NA
2021,"東京","tokyo",9,1,1,4,"立憲","山岸一生","male","YAMAGISHI, ISSEI",0,40,NA,0,109489,40.9,478743,57.71,NA,NA,NA
2021,"東京","tokyo",9,0,2,4,"自民","安藤高夫","male","ANDO, TAKAO",1,62,NA,1,95284,35.59,478743,57.71,NA,NA,NA
2021,"東京","tokyo",9,0,3,4,"維新","南純","male","MINAMI, JUN",0,38,NA,0,47842,17.87,478743,57.71,NA,NA,NA
2021,"東京","tokyo",9,0,4,4,"諸派","小林興起","male","KOBAYASHI, KOKI",5,77,NA,2,15091,5.64,478743,57.71,NA,NA,NA
2021,"東京","tokyo",10,1,1,5,"自民","鈴木隼人","male","SUZUKI, HAYATO",2,44,NA,1,115122,43.8,479088,56.5,NA,NA,NA
2021,"東京","tokyo",10,2,2,5,"立憲","鈴木庸介","male","SUZUKI, YOSUKE",0,45,NA,0,107920,41.06,479088,56.5,NA,NA,NA
2021,"東京","tokyo",10,0,3,5,"維新","藤川隆史","male","FUJIKAWA, TAKASHI",0,65,NA,0,30574,11.63,479088,56.5,NA,NA,NA
2021,"東京","tokyo",10,0,4,5,"無所","小山徹","male","KOYAMA, TORU",0,46,NA,0,4684,1.78,479088,56.5,NA,NA,NA
2021,"東京","tokyo",10,0,5,5,"諸派","沢口祐司","male","SAWAGUCHI, YUJI",0,67,NA,0,4552,1.73,479088,56.5,NA,NA,NA
2021,"東京","tokyo",11,1,1,4,"自民","下村博文","male","SHIMOMURA, HAKUBUN",8,67,NA,1,122465,49.98,462626,54.97,NA,NA,NA
2021,"東京","tokyo",11,0,2,4,"立憲","阿久津幸彦","male","AKUTSU, YUKIHIKO",4,65,NA,1,87635,35.76,462626,54.97,NA,NA,NA
2021,"東京","tokyo",11,0,3,4,"共産","西之原修斗","male","NISHINOHARA, SHUTO",0,27,NA,0,29304,11.96,462626,54.97,NA,NA,NA
2021,"東京","tokyo",11,0,4,4,"無所","桑島康文","male","KUWAJIMA, YASUFUMI",0,60,NA,0,5639,2.3,462626,54.97,NA,NA,NA
2021,"東京","tokyo",12,1,1,3,"公明","岡本三成","male","OKAMOTO, MITSUNARI",3,56,NA,1,101020,39.88,462732,57.45,NA,NA,NA
2021,"東京","tokyo",12,2,2,3,"維新","阿部司","male","ABE, TSUKASA",0,39,NA,0,80323,31.71,462732,57.45,NA,NA,NA
2021,"東京","tokyo",12,0,3,3,"共産","池内沙織","female","IKEUCHI, SAORI",1,39,NA,2,71948,28.41,462732,57.45,NA,NA,NA
2021,"東京","tokyo",13,1,1,5,"自民","土田慎","male","TSUCHIDA, SHIN",0,31,NA,0,115669,49.31,480247,50.88,NA,NA,NA
2021,"東京","tokyo",13,0,2,5,"立憲","北條智彦","male","KITAJO, TOMOHIKO",0,38,NA,0,78665,33.54,480247,50.88,NA,NA,NA
2021,"東京","tokyo",13,0,3,5,"共産","沢田真吾","male","SAWADA, SHINGO",0,36,NA,0,30204,12.88,480247,50.88,NA,NA,NA
2021,"東京","tokyo",13,0,4,5,"無所","渡辺秀高","male","WATANABE, HIDETAKA",0,50,NA,0,5985,2.55,480247,50.88,NA,NA,NA
2021,"東京","tokyo",13,0,5,5,"無所","橋本孫美","male","HASHIMOTO, MAGOMI",0,44,NA,0,4039,1.72,480247,50.88,NA,NA,NA
2021,"東京","tokyo",14,1,1,6,"自民","松島みどり","female","MATSUSHIMA, MIDORI",6,65,NA,1,108681,43.28,465702,55.96,NA,NA,NA
2021,"東京","tokyo",14,0,2,6,"立憲","木村剛司","male","KIMURA, TAKESHI",1,50,NA,2,80932,32.23,465702,55.96,NA,NA,NA
2021,"東京","tokyo",14,0,3,6,"維新","西村恵美","female","NISHIMURA, EMI",0,58,NA,0,49517,19.72,465702,55.96,NA,NA,NA
2021,"東京","tokyo",14,0,4,6,"無所","梁本和則","male","YANAMOTO, KAZUNORI",0,58,NA,0,5845,2.33,465702,55.96,NA,NA,NA
2021,"東京","tokyo",14,0,5,6,"無所","竹本秀之","male","TAKEMOTO, HIDEYUKI",0,65,NA,0,3364,1.34,465702,55.96,NA,NA,NA
2021,"東京","tokyo",14,0,6,6,"無所","大塚紀久雄","male","OTSUKA, KIKUO",0,80,NA,0,2772,1.1,465702,55.96,NA,NA,NA
2021,"東京","tokyo",15,1,1,7,"無所","柿沢未途","male","KAKIZAWA, MITO",4,50,NA,1,76261,32,424125,58.73,1,"父＝柿沢弘治（衆院議員、参院議員）",NA
2021,"東京","tokyo",15,0,2,7,"立憲","井戸まさえ","female","IDO, MASAE",1,55,NA,2,58978,24.75,424125,58.73,NA,NA,NA
2021,"東京","tokyo",15,0,3,7,"維新","金沢結衣","female","KANAGAWA, YUI",0,31,NA,0,44882,18.83,424125,58.73,NA,NA,NA
2021,"東京","tokyo",15,0,4,7,"無所","今村洋史","male","IMAMURA, HIROFUMI",1,59,NA,2,26628,11.17,424125,58.73,NA,NA,NA
2021,"東京","tokyo",15,0,5,7,"無所","猪野隆","male","INO, TAKASHI",0,56,NA,0,17514,7.35,424125,58.73,NA,NA,NA
2021,"東京","tokyo",15,0,6,7,"諸派","桜井誠","male","SAKURAI, MAKOTO",0,49,NA,0,9449,3.96,424125,58.73,NA,NA,NA
2021,"東京","tokyo",15,0,7,7,"無所","吉田浩司","male","YOSHIDA, KOJI",0,61,NA,0,4608,1.93,424125,58.73,NA,NA,NA
2021,"東京","tokyo",16,1,1,5,"自民","大西英男","male","ONISHI, HIDEO",3,75,NA,1,88758,38.67,465115,51.58,NA,NA,NA
2021,"東京","tokyo",16,0,2,5,"立憲","水野素子","female","MIZUNO, MOTOKO",0,51,NA,0,68397,29.8,465115,51.58,NA,NA,NA
2021,"東京","tokyo",16,0,3,5,"維新","中津川博郷","male","NAKATSUGAWA, HIROSATO",3,72,NA,2,39290,17.12,465115,51.58,NA,NA,NA
2021,"東京","tokyo",16,0,4,5,"共産","太田彩花","female","OTA, AYAKA",0,26,NA,0,26819,11.68,465115,51.58,NA,NA,NA
2021,"東京","tokyo",16,0,5,5,"Ｎ党","田中健","male","TANAKA, KEN",0,55,NA,0,6264,2.73,465115,51.58,NA,NA,NA
2021,"東京","tokyo",17,1,1,4,"自民","平沢勝栄","male","HIRASAWA, KATSUEI",8,76,NA,1,119384,50.15,475912,53.06,NA,NA,NA
2021,"東京","tokyo",17,0,2,4,"維新","猪口幸子","female","INOKUCHI, SACHIKO",0,65,NA,0,52260,21.95,475912,53.06,NA,NA,NA
2021,"東京","tokyo",17,0,3,4,"共産","新井杉生","male","ARAI, SUGIO",0,62,NA,0,36309,15.25,475912,53.06,NA,NA,NA
2021,"東京","tokyo",17,0,4,4,"国民","円より子","female","MADOKA, YORIKO",0,74,NA,0,30103,12.65,475912,53.06,NA,NA,NA
2021,"東京","tokyo",18,1,1,3,"立憲","菅直人","male","KAN, NAOTO",13,75,NA,1,122091,47.12,444924,59.86,NA,NA,NA
2021,"東京","tokyo",18,2,2,3,"自民","長島昭久","male","NAGASHIMA, AKIHISA",6,59,NA,1,115881,44.72,444924,59.86,NA,NA,NA
2021,"東京","tokyo",18,0,3,3,"無所","子安正美","male","KOYASU, MASAMI",0,71,NA,0,21151,8.16,444924,59.86,NA,NA,NA
2021,"東京","tokyo",19,1,1,3,"立憲","末松義規","male","SUEMATSU, YOSHINORI",6,64,NA,1,111267,43.03,439147,60,NA,NA,NA
2021,"東京","tokyo",19,2,2,3,"自民","松本洋平","male","MATSUMOTO, YOHEI",4,48,NA,1,109131,42.2,439147,60,NA,NA,NA
2021,"東京","tokyo",19,0,3,3,"維新","山崎英昭","male","YAMAZAKI, HIDEAKI",0,48,NA,0,38182,14.77,439147,60,NA,NA,NA
2021,"東京","tokyo",20,1,1,3,"自民","木原誠二","male","KIHARA, SEIJI",4,51,NA,1,121621,52.6,418245,56.77,NA,NA,NA
2021,"東京","tokyo",20,2,2,3,"共産","宮本徹","male","MIYAMOTO, TORU",2,49,NA,1,66516,28.77,418245,56.77,NA,NA,NA
2021,"東京","tokyo",20,0,3,3,"維新","前田順一郎","male","MAEDA, JUNICHIRO",0,46,NA,0,43089,18.64,418245,56.77,NA,NA,NA
2021,"東京","tokyo",21,1,1,3,"自民","小田原潔","male","ODAWARA, KIYOSHI",3,57,NA,1,112433,45.51,438466,57.72,NA,NA,NA
2021,"東京","tokyo",21,2,2,3,"立憲","大河原雅子","female","OOKAWARA, MASAKO",1,68,NA,1,99090,40.11,438466,57.72,NA,NA,NA
2021,"東京","tokyo",21,0,3,3,"維新","竹田光明","male","TAKEDA, MITSUAKI",1,66,NA,2,35527,14.38,438466,57.72,NA,NA,NA
2021,"東京","tokyo",22,1,1,4,"自民","伊藤達也","male","ITO, TATSUYA",8,60,NA,1,131351,46.87,478721,60.01,NA,NA,NA
2021,"東京","tokyo",22,0,2,4,"立憲","山花郁夫","male","YAMAHANA, IKUO",4,54,NA,1,112393,40.1,478721,60.01,1,"父＝山花貞夫（衆議院議員）、祖父＝山花秀雄（衆議院議員，参議院議員）",NA
2021,"東京","tokyo",22,0,3,4,"れい","櫛渕万里","female","KUSHIBUCHI, MARI",1,54,NA,2,31981,11.41,478721,60.01,NA,NA,NA
2021,"東京","tokyo",22,0,4,4,"Ｎ党","長谷川洋平","male","HASEGAWA, YOHEI",0,44,NA,0,4535,1.62,478721,60.01,NA,NA,NA
2021,"東京","tokyo",23,1,1,2,"自民","小倉将信","male","OGURA, AKINOBU",3,40,NA,1,133206,51.25,458998,58.37,NA,NA,NA
2021,"東京","tokyo",23,2,2,2,"立憲","伊藤俊輔","male","ITO, SHUNSUKE",1,42,NA,1,126732,48.75,458998,58.37,NA,NA,NA
2021,"東京","tokyo",24,1,1,4,"自民","萩生田光一","male","HAGIUDA, KOICHI",5,58,NA,1,149152,58.55,463096,56.77,NA,NA,NA
2021,"東京","tokyo",24,0,2,4,"国民","佐藤由美","female","SATO, YUMI",0,49,NA,0,44546,17.49,463096,56.77,NA,NA,NA
2021,"東京","tokyo",24,0,3,4,"共産","吉川穂香","female","YOSHIKAWA, HONOKA",0,26,NA,0,44474,17.46,463096,56.77,NA,NA,NA
2021,"東京","tokyo",24,0,4,4,"社民","朝倉玲子","female","ASAKURA, REIKO",0,62,NA,0,16590,6.51,463096,56.77,NA,NA,NA
2021,"東京","tokyo",25,1,1,2,"自民","井上信治","male","INOUE, SHINJI",6,52,NA,1,131430,59.36,413266,54.9,NA,NA,NA
2021,"東京","tokyo",25,0,2,2,"立憲","島田幸成","male","SHIMADA, YUKINARI",0,53,NA,0,89991,40.64,413266,54.9,NA,NA,NA
2021,"徳島","tokushima",1,1,1,4,"無所","仁木博文","male","NIKI, HIROBUMI",1,55,NA,2,99474,50.05,362130,55.93,NA,NA,NA
2021,"徳島","tokushima",1,2,2,4,"自民","後藤田正純","male","GOTODA, MASAZUMI",7,52,NA,1,77398,38.94,362130,55.93,NA,NA,NA
2021,"徳島","tokushima",1,2,3,4,"維新","吉田知代","female","YOSHIDA, TOMOYO",0,46,NA,0,20065,10.1,362130,55.93,NA,NA,NA
2021,"徳島","tokushima",1,0,4,4,"無所","佐藤行俊","male","SATO, YUKITOSHI",0,73,NA,0,1808,0.91,362130,55.93,NA,NA,NA
2021,"徳島","tokushima",2,1,1,3,"自民","山口俊一","male","YAMAGUCHI, SHUNICHI",10,71,NA,1,76879,59.5,260655,50.99,NA,NA,NA
2021,"徳島","tokushima",2,0,2,3,"立憲","中野真由美","female","NAKANO, MAYUMI",0,50,NA,0,43473,33.65,260655,50.99,NA,NA,NA
2021,"徳島","tokushima",2,0,3,3,"共産","久保孝之","male","KUBO, TAKAYUKI",0,58,NA,0,8851,6.85,260655,50.99,NA,NA,NA
2021,"栃木","tochigi",1,1,1,4,"自民","船田元","male","FUNADA, HAJIME",12,67,NA,1,102870,46.15,434814,52.42,1,"祖父＝船田中（衆議院議員）",NA
2021,"栃木","tochigi",1,0,2,4,"立憲","渡辺典喜","male","WATANABE, NORIYOSHI",0,38,NA,0,66700,29.92,434814,52.42,NA,NA,NA
2021,"栃木","tochigi",1,0,3,4,"維新","柏倉祐司","male","KASHIKURA, YUJI",1,52,NA,2,43935,19.71,434814,52.42,NA,NA,NA
2021,"栃木","tochigi",1,0,4,4,"共産","青木弘","male","AOKI, HIROSHI",0,60,NA,0,9393,4.21,434814,52.42,NA,NA,NA
2021,"栃木","tochigi",2,1,1,2,"立憲","福田昭夫","male","FUKUDA, AKIO",5,73,NA,1,73593,53.39,262690,53.75,NA,NA,NA
2021,"栃木","tochigi",2,2,2,2,"自民","五十嵐清","male","IGARASHI, KIYOSHI",0,51,NA,0,64253,46.61,262690,53.75,NA,NA,NA
2021,"栃木","tochigi",3,1,1,2,"自民","簗和生","male","YANA, KAZUO",3,42,NA,1,82398,67.42,241014,52.07,NA,NA,NA
2021,"栃木","tochigi",3,0,2,2,"立憲","伊賀央","male","IGA, HIROSHI",0,57,NA,0,39826,32.58,241014,52.07,NA,NA,NA
2021,"栃木","tochigi",4,1,1,2,"自民","佐藤勉","male","SATO, TSUTOMU",8,69,NA,1,111863,51.1,402456,55.37,NA,NA,NA
2021,"栃木","tochigi",4,2,2,2,"立憲","藤岡隆雄","male","FUJIOKA, TAKAO",0,44,NA,0,107043,48.9,402456,55.37,NA,NA,NA
2021,"栃木","tochigi",5,1,1,2,"自民","茂木敏充","male","MOTEGI, TOSHIMITSU",9,66,NA,1,108380,77.36,284314,50.99,NA,NA,NA
2021,"栃木","tochigi",5,0,2,2,"共産","岡村恵子","female","OKAMURA, KEIKO",0,68,NA,0,31713,22.64,284314,50.99,NA,NA,NA
2021,"奈良","nara",1,1,1,3,"立憲","馬淵澄夫","male","MABUCHI, SUMIO",6,61,NA,1,93050,38.97,395066,61.3,NA,NA,NA
2021,"奈良","nara",1,2,2,3,"自民","小林茂樹","male","KOBAYASHI, SIGEKI",2,57,NA,1,83718,35.06,395066,61.3,NA,NA,NA
2021,"奈良","nara",1,2,3,3,"維新","前川清成","male","MAEKAWA, KIYOSHIGE",0,58,NA,0,62000,25.97,395066,61.3,NA,NA,NA
2021,"奈良","nara",2,1,1,3,"自民","高市早苗","female","TAKAICHI, SANAE",8,60,NA,1,141858,64.64,383875,58.69,NA,NA,NA
2021,"奈良","nara",2,0,2,3,"立憲","猪奥美里","female","IOKU, MISATO",0,41,NA,0,54326,24.75,383875,58.69,NA,NA,NA
